 , , , , , , , , , , ,garden_grass_1, , , , ,garden_grass_3, , , ,window_01_broke_barricate, , , , , , ,@,@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder,garden_stone, , , , , , , , , 
 , , , , , , , , ,outside_wooden_fence_1, , , ,garden_tree_11,outside_wooden_fence_1,garden_stone, , ,garden_grass_3,garden_grass_2,@, , , , , ,garden_grass_2,@,wall_01_part_left_top, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , ,garden_tree_11,outside_wooden_fence_1, , ,@,@,@,garden_stone_powder, , ,@,@,@,window_01_close,@,@,garden_tree_11,garden_tree_11,misc_dead,@,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, ,garden_stone_powder, , , , , , , , 
 , , , , , , , , ,outside_wooden_fence_1,misc_blood, ,window_01_broke,garden_grass_3,garden_stone_iron, ,garden_grass_1, ,door_02_broke, ,garden_stone, ,wall_01_part_right_top,@, ,water_top_right_01,water_top_left_01,outside_metal_fence_1,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , , , , 
 , , , , , , , , , , , ,@,wall_01_broke, , , , ,window_01_broke_barricate, , , , ,@,garden_grass_2,water_right_01,water_left_01,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2,garden_grass_3, , , , , , , , , , , 
 , , , , , , , , , , , , , , ,outside_wooden_fence_1,outside_wooden_fence_1,outside_wooden_fence_1,outside_wooden_fence_1,wall_01_part_left,garden_tall_grass,garden_grass_1,wall_01_part_right,@,outside_metal_fence_1,water_bottom_right_01,water_bottom_left_01,outside_metal_fence_1,garden_grass_2,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , 
 , , , , , , , , ,garden_tree_11,garden_grass_1,garden_stone_powder, , , , , ,garden_stone, , , , ,garden_stone, , , , , ,garden_tree_11,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_tall_grass, ,garden_stone_powder, , , , , , , , 
 , , , , , ,garden_grass_2,garden_tree_11, , , , , , , ,garden_tree_11,garden_grass_3, , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, ,garden_stone, , , , , , , , , 
 , , , , , ,garden_grass_1,garden_grass_3,garden_stone, , , , , , , , , , , , ,garden_grass_2, , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , 
 , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , ,garden_grass_3, ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , ,garden_tall_grass, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , ,garden_stone, , ,garden_tree_11, , ,garden_stone_powder, ,garden_grass_3,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_stone_iron,garden_tall_grass, , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , ,garden_grass_2, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , ,garden_grass_3, , , , , ,garden_tall_grass, , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_stone, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , ,garden_tall_grass, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , ,garden_stone_iron, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , ,garden_stone_powder,garden_grass_2, ,garden_tree_11, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , ,garden_tall_grass, , , , , , , , , ,garden_stone, , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , ,garden_grass_2, , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_stone_powder, , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, ,garden_grass_2, , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , ,garden_tree_11,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone,garden_grass_3,garden_grass_3, ,@@,@@,@@,@@,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_tree_11,garden_stone, , ,@@,store_sale_01,misc_barrel,crate,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , ,@@, , , ,@@, , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , ,garden_grass_1,garden_stone, , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , ,@@, , ,stair_up_left,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,@@,door_02_barricate,@@,@@,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , ,garden_stone_powder, , ,garden_stone, , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, ,garden_stone_powder, , , , , , , , , , , , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , ,garden_grass_2, , ,garden_stone_powder, ,garden_stone_iron, , , ,garden_grass_2, , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_grass_1, , , , ,garden_stone_iron, , , , , , , , , , , , , , , ,garden_stone,garden_stone_powder,garden_tree_11, , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_stone_iron,garden_grass_2, , ,garden_grass_2, , , , , , ,garden_tree_11, , , , ,garden_stone_iron, ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_grass_2, , , , , ,garden_grass_2, , ,garden_grass_1, , , ,garden_grass_2,garden_stone, ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_grass_3, , , , , ,garden_grass_1, , , , , ,misc_sign,misc_sign, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@,@,@,@, , ,outside_metal_fence_1,garden_tall_grass, , ,wall_01_broke, , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , ,garden_grass_3, , , , , , , , ,garden_stone_powder,garden_stone_powder, , , , , ,garden_tree_11, ,garden_tall_grass,@, ,garden_stone_iron,outside_metal_fence_1, , ,garden_tree_11, , , ,outside_metal_fence_1,@,@,outside_metal_fence_1,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_tall_grass, , , ,garden_grass_2,garden_stone,garden_stone_powder, , , , , , ,garden_grass_2, , ,garden_tree_11, , ,window_01_broke, , ,outside_metal_fence_1, ,wall_01_broke, ,garden_stone_powder,@,garden_stone, ,garden_tree_11, ,garden_stone_iron, , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_tree_11, , , , , , , ,garden_grass_3, , , , ,garden_stone_iron, , ,misc_sign,misc_blood, ,garden_stone,@,misc_blood, ,outside_wooden_fence_1,garden_grass_2, , ,garden_grass_2,@, , , , , , , , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, ,garden_stone_iron, , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_grass_3, ,misc_sign,garden_grass_2, ,misc_dead,@,crate,garden_grass_3,outside_wooden_fence_1, ,garden_tall_grass,@,@,@,wall_01_broke, , , ,misc_blood,garden_stone_powder, ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , ,garden_grass_2, , , , , , , , , , , , , , , ,outside_wooden_fence_1,outside_wooden_fence_1,outside_wooden_fence_1,outside_wooden_fence_1, , ,@,crate, ,garden_stone, , ,garden_grass_1,wall_01_part_right,@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11, , , ,garden_grass_1, , , , , , , , , , , , , ,garden_grass_1, , , , ,garden_grass_3, ,garden_tree_11, ,window_01_broke_barricate, ,garden_grass_3, , , , ,@,@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , ,garden_grass_1,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , ,garden_stone_powder, , , ,garden_stone_iron,garden_grass_3,garden_stone_powder, , , , ,outside_wooden_fence_1, , , ,garden_tree_11,outside_wooden_fence_1,garden_stone, , ,garden_stone,garden_grass_2,@, ,garden_stone_powder,garden_grass_2, , ,garden_grass_2,@,wall_01_part_left_top, ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , ,garden_stone_iron, , , , , , , , , , ,outside_wooden_fence_1,garden_grass_3, ,@,@,@, , , ,@,@,@,window_01_close,@,@,garden_tree_11,garden_tree_11,misc_dead,@,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,garden_stone, , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, ,outside_wooden_fence_1,misc_blood, ,window_01_broke,garden_grass_3, , ,garden_grass_1, ,door_02_broke, ,garden_stone, ,wall_01_part_right_top,@, ,water_top_right_01,water_top_left_01,outside_metal_fence_1, ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@,wall_01_broke, , ,garden_grass_1, ,window_01_broke_barricate, , , , ,@,garden_grass_2,water_right_01,water_left_01,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , ,outside_wooden_fence_1,outside_wooden_fence_1,outside_wooden_fence_1,outside_wooden_fence_1,wall_01_part_left, ,garden_grass_1,wall_01_part_right,@,outside_metal_fence_1,water_bottom_right_01,water_bottom_left_01,outside_metal_fence_1,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, ,garden_grass_2,garden_stone_powder,garden_stone_powder,garden_tall_grass, , , , ,garden_grass_1, , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , ,garden_stone_iron, , , , ,garden_tree_11,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_tree_11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_11,garden_grass_1,garden_grass_3, , , , , , , , , , , , , , ,garden_grass_1, , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, ,garden_tree_11, , ,garden_stone_iron, ,garden_grass_3, , , , , , , ,garden_grass_1, , , , , ,garden_grass_2, , ,garden_tall_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , ,garden_tall_grass, , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_tall_grass, ,garden_stone, ,garden_tall_grass,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , ,garden_stone,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_tree_11, , ,garden_grass_3, ,garden_tall_grass,garden_grass_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_grass_2, , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
